timestamp,frame_w,frame_h,track_id,lbl,live_conf,reason,decision,mode,distance,brightness,avg_mag,avg_ang_var,avg_mag_var,avg_area_var,rigid_ratio,m_score,g_score,identity,sim,th_high,th_mid,latency_ms
1778159918.028,640,480,0,ANALYZING,0.5,Buffering frames,REJECTED_LIVENESS,FRONTAL,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,649.6
1778159918.134,640,480,0,ANALYZING,0.5,Buffering frames,REJECTED_LIVENESS,FRONTAL,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,55.4
1778159918.189,640,480,0,ANALYZING,0.5,Buffering frames,REJECTED_LIVENESS,FRONTAL,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,44.9
1778159918.272,640,480,0,ANALYZING,0.5,Buffering frames,REJECTED_LIVENESS,FRONTAL,0.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,39.3
1778159918.351,640,480,0,ANALYZING,0.5,Buffering frames,REJECTED_LIVENESS,FRONTAL,0.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,36.6
1778159918.436,640,480,0,ANALYZING,0.5,Buffering frames,REJECTED_LIVENESS,FRONTAL,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,43.8
1778159918.502,640,480,0,ANALYZING,0.5,Buffering frames,REJECTED_LIVENESS,FRONTAL,0.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,35.7
1778159918.621,640,480,0,REAL,0.885,High Confidence,BUFFERING,TILTED,0.663,76.8,16.876,0.2858,553.99,741669.2,0.125,0.972,1.0,NA,0.0,0.0,0.0,77.1
1778159918.696,640,480,0,REAL,0.93,High Confidence,BUFFERING,TILTED,0.668,63.7,21.146,0.6551,585.172,878326.8,0.125,1.0,1.0,NA,0.0,0.0,0.0,62.9
1778159918.759,640,480,0,REAL,0.934,High Confidence,BUFFERING,TILTED,0.653,67.7,21.523,0.657,585.826,677699.2,0.125,1.0,1.0,NA,0.0,0.0,0.0,55.1
1778159918.836,640,480,0,REAL,0.939,High Confidence,BUFFERING,FRONTAL,0.653,67.2,21.616,0.629,585.84,433742.8,0.25,1.0,1.0,NA,0.0,0.0,0.0,56.5
1778159918.907,640,480,0,REAL,0.944,High Confidence,BUFFERING,FRONTAL,0.653,67.2,21.616,0.629,585.84,146421.2,0.25,1.0,1.0,NA,0.0,0.0,0.0,59.3
1778159918.97,640,480,0,REAL,0.911,High Confidence,BUFFERING,FRONTAL,0.666,75.8,24.011,0.7801,701.466,165103.7,0.25,1.0,1.0,NA,0.0,0.0,0.0,52.4
1778159919.044,640,480,0,REAL,0.867,High Confidence,BUFFERING,FRONTAL,0.666,82.2,24.594,0.89,702.001,186061.4,0.125,1.0,1.0,NA,0.0,0.0,0.0,58.1
1778159919.117,640,480,0,REAL,0.813,High Confidence,BELOW_THRESHOLD,FRONTAL,0.666,82.2,8.016,0.6708,148.038,200139.5,0.125,1.0,1.0,aditya,0.419,0.8,0.65,61.3
1778159919.189,640,480,0,REAL,0.782,High Confidence,BELOW_THRESHOLD,FRONTAL,0.658,80.8,8.113,1.0936,148.066,201662.4,0.125,1.0,1.0,aditya,0.409,0.8,0.65,56.8
1778159919.259,640,480,0,REAL,0.778,High Confidence,BELOW_THRESHOLD,FRONTAL,0.67,80.9,3.902,0.7392,116.887,222373.9,0.25,1.0,1.0,aditya,0.392,0.8,0.65,56.5
1778159919.33,640,480,0,REAL,0.789,High Confidence,BELOW_THRESHOLD,FRONTAL,0.67,80.9,3.405,0.7042,116.22,219108.8,0.25,1.0,1.0,aditya,0.376,0.8,0.65,57.5
1778159919.399,640,480,0,REAL,0.802,High Confidence,BELOW_THRESHOLD,FRONTAL,0.664,78.8,3.379,0.772,116.245,150839.1,0.125,1.0,1.0,aditya,0.378,0.8,0.65,58.3
1778159919.464,640,480,0,REAL,0.821,High Confidence,BELOW_THRESHOLD,FRONTAL,0.679,75.8,3.571,1.325,116.264,148324.7,0.125,1.0,1.0,aditya,0.377,0.8,0.65,58.1
1778159919.537,640,480,0,REAL,0.754,High Confidence,BELOW_THRESHOLD,FRONTAL,0.679,75.8,1.176,1.1739,0.638,211481.5,0.125,0.914,1.0,aditya,0.38,0.8,0.65,57.0
1778159919.602,640,480,0,REAL,0.713,High Confidence,BELOW_THRESHOLD,FRONTAL,0.661,75.4,0.557,1.2833,0.097,239967.1,0.125,0.749,1.0,aditya,0.383,0.8,0.65,56.9
1778159919.678,640,480,0,REAL,0.744,High Confidence,BELOW_THRESHOLD,FRONTAL,0.658,75.5,0.623,1.4749,0.115,298275.9,0.125,0.766,1.0,aditya,0.389,0.8,0.65,57.6
1778159919.746,640,480,0,REAL,0.735,High Confidence,BELOW_THRESHOLD,FRONTAL,0.658,75.5,0.527,1.0521,0.087,298275.9,0.125,0.741,1.0,aditya,0.382,0.8,0.65,56.9
1778159919.814,640,480,0,REAL,0.733,High Confidence,BELOW_THRESHOLD,FRONTAL,0.651,75.4,0.521,1.0819,0.086,425057.7,0.0,0.739,1.0,aditya,0.383,0.8,0.65,55.7
1778159919.88,640,480,0,REAL,0.741,High Confidence,BELOW_THRESHOLD,TILTED,0.66,75.4,0.574,1.811,0.09,416718.9,0.0,0.753,1.0,aditya,0.394,0.8,0.65,53.1
1778159919.955,640,480,0,REAL,0.726,High Confidence,BELOW_THRESHOLD,TILTED,0.643,75.4,0.45,1.9609,0.052,659526.6,0.0,0.72,1.0,aditya,0.387,0.8,0.65,56.3
1778159920.021,640,480,0,REAL,0.747,High Confidence,BELOW_THRESHOLD,TILTED,0.643,75.4,0.258,1.4079,0.033,583715.2,0.0,0.669,1.0,aditya,0.38,0.8,0.65,55.1
1778159920.095,640,480,0,REAL,0.708,High Confidence,BELOW_THRESHOLD,TILTED,0.657,80.5,0.746,1.5856,1.173,253348.9,0.0,0.799,1.0,aditya,0.372,0.8,0.65,59.1
1778159920.149,640,480,0,UNCERTAIN,0.674,Ambiguous Signals,REJECTED_LIVENESS,TILTED,0.653,0.0,0.75,1.9622,1.173,213525.5,0.0,0.8,1.0,NA,0.0,0.0,0.0,33.8
1778159920.226,640,480,0,UNCERTAIN,0.632,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.653,0.0,0.684,1.7706,1.155,196609.4,0.0,0.782,1.0,NA,0.0,0.0,0.0,35.9
1778159920.309,640,480,0,UNCERTAIN,0.602,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.657,0.0,0.715,2.3891,1.156,194499.5,0.0,0.791,1.0,NA,0.0,0.0,0.0,45.6
1778159920.379,640,480,0,UNCERTAIN,0.569,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.662,0.0,0.711,2.8747,1.158,245661.6,0.0,0.79,1.0,NA,0.0,0.0,0.0,38.1
1778159920.461,640,480,0,UNCERTAIN,0.528,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.662,0.0,0.658,2.1456,1.153,266502.7,0.0,0.775,1.0,NA,0.0,0.0,0.0,43.7
1778159920.548,640,480,0,UNCERTAIN,0.497,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.66,0.0,0.68,2.4276,1.154,182341.7,0.0,0.781,1.0,NA,0.0,0.0,0.0,60.4
1778159920.622,640,480,0,UNCERTAIN,0.47,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.654,0.0,0.734,2.5109,1.162,56896.0,0.0,0.796,1.0,NA,0.0,0.0,0.0,58.0
1778159920.682,640,480,0,UNCERTAIN,0.474,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.662,0.0,0.295,2.7946,0.024,68387.5,0.0,0.679,1.0,NA,0.0,0.0,0.0,44.5
1778159920.758,640,480,0,UNCERTAIN,0.469,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.662,0.0,0.255,2.196,0.022,59313.7,0.0,0.668,1.0,NA,0.0,0.0,0.0,41.5
1778159920.83,640,480,0,UNCERTAIN,0.443,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.66,0.0,0.483,2.3372,0.08,36174.5,0.0,0.729,1.0,NA,0.0,0.0,0.0,37.6
1778159920.912,640,480,0,UNCERTAIN,0.452,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.666,0.0,0.57,1.8348,0.096,49904.2,0.0,0.752,1.0,NA,0.0,0.0,0.0,41.9
1778159920.982,640,480,0,UNCERTAIN,0.447,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.666,0.0,0.522,1.3045,0.093,63781.7,0.0,0.739,1.0,NA,0.0,0.0,0.0,42.8
1778159921.052,640,480,0,UNCERTAIN,0.466,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.672,0.0,0.707,1.3488,0.109,121762.0,0.0,0.788,1.0,NA,0.0,0.0,0.0,41.4
1778159921.135,640,480,0,UNCERTAIN,0.473,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.682,0.0,0.766,0.8692,0.121,282888.6,0.0,0.804,1.0,NA,0.0,0.0,0.0,42.9
1778159921.196,640,480,0,UNCERTAIN,0.467,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.682,0.0,0.712,0.7859,0.113,296774.9,0.0,0.79,1.0,NA,0.0,0.0,0.0,35.6
1778159921.282,640,480,0,UNCERTAIN,0.504,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.666,0.0,1.063,0.3337,0.212,271812.8,0.125,0.884,1.0,NA,0.0,0.0,0.0,36.7
1778159921.362,640,480,0,UNCERTAIN,0.551,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.672,0.0,2.051,0.3382,0.729,236727.0,0.125,1.0,1.0,NA,0.0,0.0,0.0,39.7
1778159921.425,640,480,0,UNCERTAIN,0.472,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.677,0.0,2.41,0.1997,0.791,166609.0,0.25,0.799,1.0,NA,0.0,0.0,0.0,35.2
1778159921.497,640,480,0,SPOOF,0.305,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.677,0.0,2.292,0.0837,0.773,142309.9,0.25,0.567,1.0,NA,0.0,0.0,0.0,30.9
1778159921.604,640,480,0,SPOOF,0.307,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.681,0.0,3.472,0.0852,1.274,115926.0,0.25,0.57,1.0,NA,0.0,0.0,0.0,41.5
1778159921.67,640,480,0,SPOOF,0.332,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.666,0.0,4.065,0.0522,3.287,154709.2,0.25,0.504,1.0,NA,0.0,0.0,0.0,37.7
1778159921.746,640,480,0,SPOOF,0.339,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.666,0.0,4.266,0.0612,3.545,165796.0,0.25,0.522,1.0,NA,0.0,0.0,0.0,41.9
1778159921.802,640,480,0,SPOOF,0.339,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.666,0.0,4.266,0.0612,3.545,141305.0,0.25,0.522,1.0,NA,0.0,0.0,0.0,31.2
1778159921.887,640,480,0,SPOOF,0.368,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.658,0.0,4.637,0.0962,4.181,229496.9,0.125,0.592,1.0,NA,0.0,0.0,0.0,39.1
1778159921.959,640,480,0,UNCERTAIN,0.407,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.67,0.0,4.053,0.1448,3.717,227829.8,0.125,0.69,1.0,NA,0.0,0.0,0.0,35.8
1778159922.04,640,480,0,UNCERTAIN,0.404,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.67,0.0,3.465,0.142,3.597,199735.0,0.0,0.684,1.0,NA,0.0,0.0,0.0,39.1
1778159922.12,640,480,0,UNCERTAIN,0.605,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.685,0.0,4.982,0.8287,6.532,292791.0,0.0,1.0,1.0,NA,0.0,0.0,0.0,43.3
1778159922.189,640,480,0,UNCERTAIN,0.604,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.682,0.0,4.711,1.4935,7.369,303410.4,0.0,1.0,1.0,NA,0.0,0.0,0.0,42.3
1778159922.265,640,480,0,UNCERTAIN,0.604,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.693,0.0,5.5,1.491,7.645,512970.2,0.0,1.0,1.0,NA,0.0,0.0,0.0,41.7
1778159922.333,640,480,0,UNCERTAIN,0.604,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.693,0.0,5.168,1.4591,7.368,622894.8,0.0,1.0,1.0,NA,0.0,0.0,0.0,40.7
1778159922.4,640,480,0,UNCERTAIN,0.603,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.665,0.0,5.527,1.9391,7.603,633471.8,0.0,1.0,1.0,NA,0.0,0.0,0.0,36.3
1778159922.48,640,480,0,UNCERTAIN,0.603,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.704,0.0,5.276,1.8991,6.947,640059.8,0.125,1.0,1.0,NA,0.0,0.0,0.0,41.9
1778159922.547,640,480,0,UNCERTAIN,0.603,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.704,0.0,4.872,1.846,6.895,701934.2,0.125,1.0,1.0,NA,0.0,0.0,0.0,39.9
1778159922.622,640,480,0,UNCERTAIN,0.603,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.687,0.0,5.099,1.91,6.938,545322.2,0.125,1.0,1.0,NA,0.0,0.0,0.0,41.9
1778159922.69,640,480,0,UNCERTAIN,0.604,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.669,0.0,3.672,1.2529,4.009,714882.2,0.125,1.0,1.0,NA,0.0,0.0,0.0,42.5
1778159922.758,640,480,0,UNCERTAIN,0.603,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.669,0.0,2.762,0.5867,2.67,848758.7,0.125,1.0,1.0,NA,0.0,0.0,0.0,40.5
1778159922.814,640,480,0,UNCERTAIN,0.546,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.654,0.0,1.429,0.5988,0.553,1249066.4,0.125,0.981,1.0,NA,0.0,0.0,0.0,30.6
1778159922.9,640,480,0,UNCERTAIN,0.554,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.678,0.0,1.539,0.7546,0.573,1156003.2,0.125,1.0,1.0,NA,0.0,0.0,0.0,38.0
1778159922.973,640,480,0,UNCERTAIN,0.5,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.678,0.0,1.179,0.2745,0.338,1046106.7,0.125,0.864,1.0,NA,0.0,0.0,0.0,40.2
1778159923.036,640,480,0,UNCERTAIN,0.48,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.631,0.0,0.805,0.4242,0.455,1898702.5,0.0,0.815,1.0,NA,0.0,0.0,0.0,35.3
1778159923.119,640,480,0,UNCERTAIN,0.489,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.636,0.0,0.892,0.8837,0.463,1824949.7,0.0,0.838,1.0,NA,0.0,0.0,0.0,40.4
1778159923.198,640,480,0,UNCERTAIN,0.465,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.636,0.0,0.665,0.8197,0.42,1762154.5,0.0,0.777,1.0,NA,0.0,0.0,0.0,44.4
1778159923.27,640,480,0,UNCERTAIN,0.475,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.658,0.0,0.758,1.0903,0.641,1648354.5,0.0,0.802,1.0,NA,0.0,0.0,0.0,40.7
1778159923.339,640,480,0,UNCERTAIN,0.483,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.634,0.0,0.819,1.1197,0.649,1715904.1,0.0,0.818,1.0,NA,0.0,0.0,0.0,39.3
1778159923.415,640,480,0,UNCERTAIN,0.463,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.648,0.0,0.627,1.2806,0.467,1704489.7,0.0,0.767,1.0,NA,0.0,0.0,0.0,39.7
1778159923.489,640,480,0,UNCERTAIN,0.451,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.648,0.0,0.517,1.1248,0.446,1137473.8,0.0,0.738,1.0,NA,0.0,0.0,0.0,42.3
1778159923.554,640,480,0,UNCERTAIN,0.459,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.628,0.0,0.577,1.3417,0.449,529138.8,0.0,0.754,1.0,NA,0.0,0.0,0.0,41.0
1778159923.622,640,480,0,UNCERTAIN,0.451,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.63,0.0,0.472,1.6384,0.252,554420.9,0.0,0.726,1.0,NA,0.0,0.0,0.0,42.3
1778159923.69,640,480,0,UNCERTAIN,0.444,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.63,0.0,0.384,1.1788,0.243,613916.2,0.0,0.703,1.0,NA,0.0,0.0,0.0,37.1
1778159923.766,640,480,0,UNCERTAIN,0.469,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.656,0.0,0.613,1.3672,1.113,781546.6,0.0,0.763,1.0,NA,0.0,0.0,0.0,35.2
1778159923.846,640,480,0,UNCERTAIN,0.525,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.644,0.0,0.676,1.2021,1.729,579141.2,0.0,0.78,1.0,NA,0.0,0.0,0.0,39.9
1778159923.918,640,480,0,UNCERTAIN,0.537,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.636,0.0,0.799,1.3871,1.846,561125.5,0.0,0.813,1.0,NA,0.0,0.0,0.0,41.3
1778159924.009,640,480,0,UNCERTAIN,0.544,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.658,0.0,0.871,1.3164,1.877,723881.4,0.0,0.832,1.0,NA,0.0,0.0,0.0,64.5
1778159924.071,640,480,0,UNCERTAIN,0.543,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.658,0.0,0.871,1.3164,1.877,871105.2,0.0,0.832,1.0,NA,0.0,0.0,0.0,44.0
1778159924.135,640,480,0,UNCERTAIN,0.55,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.652,0.0,0.945,1.17,1.901,737812.2,0.0,0.852,1.0,NA,0.0,0.0,0.0,35.1
1778159924.215,640,480,0,UNCERTAIN,0.553,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.662,0.0,1.006,0.8529,1.92,656957.8,0.0,0.868,1.0,NA,0.0,0.0,0.0,39.2
1778159924.289,640,480,0,UNCERTAIN,0.55,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.662,0.0,1.006,0.8529,1.92,390967.2,0.0,0.868,1.0,NA,0.0,0.0,0.0,42.9
1778159924.351,640,480,0,UNCERTAIN,0.489,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.665,0.0,0.9,0.858,1.219,464240.2,0.0,0.84,1.0,NA,0.0,0.0,0.0,37.2
1778159924.435,640,480,0,UNCERTAIN,0.467,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.66,0.0,0.697,1.1157,0.385,387164.0,0.0,0.786,1.0,NA,0.0,0.0,0.0,36.5
1778159924.508,640,480,0,UNCERTAIN,0.456,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.656,0.0,0.594,1.0611,0.289,69313.0,0.0,0.758,1.0,NA,0.0,0.0,0.0,33.7
1778159924.594,640,480,0,UNCERTAIN,0.444,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.656,0.0,0.482,0.9499,0.253,72568.4,0.0,0.728,1.0,NA,0.0,0.0,0.0,44.2
1778159924.662,640,480,0,UNCERTAIN,0.454,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.659,0.0,0.556,1.3407,0.265,71245.4,0.0,0.748,1.0,NA,0.0,0.0,0.0,35.6
1778159924.731,640,480,0,UNCERTAIN,0.454,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.652,0.0,0.55,1.3226,0.377,71245.4,0.0,0.747,1.0,NA,0.0,0.0,0.0,27.0
1778159924.841,640,480,0,UNCERTAIN,0.46,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.654,0.0,0.611,1.3091,0.612,76683.9,0.0,0.763,1.0,NA,0.0,0.0,0.0,55.3
1778159924.917,640,480,0,UNCERTAIN,0.471,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.641,0.0,0.716,1.4397,0.65,217154.8,0.0,0.791,1.0,NA,0.0,0.0,0.0,60.4
1778159924.967,640,480,0,UNCERTAIN,0.458,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.641,0.0,0.593,1.2461,0.482,248883.7,0.0,0.758,1.0,NA,0.0,0.0,0.0,41.9
1778159925.042,640,480,0,UNCERTAIN,0.543,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.648,0.0,0.913,1.007,2.583,220166.9,0.0,0.844,1.0,NA,0.0,0.0,0.0,39.4
1778159925.11,640,480,0,UNCERTAIN,0.546,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.627,0.0,0.937,0.893,2.582,535842.1,0.0,0.85,1.0,NA,0.0,0.0,0.0,37.5
1778159925.182,640,480,0,UNCERTAIN,0.546,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.627,0.0,0.937,0.893,2.582,701502.2,0.0,0.85,1.0,NA,0.0,0.0,0.0,35.4
1778159925.267,640,480,0,UNCERTAIN,0.55,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.66,0.0,0.99,0.5045,2.659,710919.1,0.125,0.864,1.0,NA,0.0,0.0,0.0,42.5
1778159925.328,640,480,0,UNCERTAIN,0.547,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.657,0.0,0.963,0.4672,2.53,770952.0,0.25,0.857,1.0,NA,0.0,0.0,0.0,35.4
1778159925.397,640,480,0,UNCERTAIN,0.54,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.656,0.0,0.889,0.4938,2.289,798313.2,0.25,0.837,1.0,NA,0.0,0.0,0.0,25.8
1778159925.482,640,480,0,UNCERTAIN,0.551,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.661,0.0,0.986,0.3705,2.621,941077.9,0.25,0.863,1.0,NA,0.0,0.0,0.0,27.2
1778159925.59,640,480,0,UNCERTAIN,0.565,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.638,0.0,1.108,0.3829,2.623,979044.4,0.375,0.896,1.0,NA,0.0,0.0,0.0,51.7
1778159925.651,640,480,0,UNCERTAIN,0.42,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.638,0.0,0.746,0.2291,0.513,1022128.2,0.375,0.657,1.0,NA,0.0,0.0,0.0,45.2
1778159925.718,640,480,0,UNCERTAIN,0.408,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.638,0.0,0.787,0.2073,0.518,812287.8,0.375,0.624,1.0,NA,0.0,0.0,0.0,41.4
1778159925.786,640,480,0,UNCERTAIN,0.455,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.673,0.0,1.152,0.2169,0.617,797424.7,0.5,0.741,1.0,NA,0.0,0.0,0.0,35.8
1778159925.859,640,480,0,UNCERTAIN,0.439,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.673,0.0,1.024,0.2147,0.528,1007427.1,0.375,0.703,1.0,NA,0.0,0.0,0.0,31.5
1778159925.94,640,480,0,UNCERTAIN,0.495,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.67,0.0,1.888,0.2163,1.087,1155330.2,0.25,0.833,1.0,NA,0.0,0.0,0.0,34.8
1778159926.019,640,480,0,UNCERTAIN,0.445,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.68,0.0,3.016,0.1547,1.474,1458986.7,0.25,0.709,1.0,NA,0.0,0.0,0.0,38.0
1778159926.084,640,480,0,SPOOF,0.365,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.68,0.0,2.815,0.1475,1.104,1695142.4,0.25,0.695,1.0,NA,0.0,0.0,0.0,35.2
1778159926.156,640,480,0,UNCERTAIN,0.588,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.6,0.0,3.606,0.2709,2.048,4182719.9,0.125,0.942,1.0,NA,0.0,0.0,0.0,30.6
1778159926.243,640,480,0,UNCERTAIN,0.611,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.564,0.0,4.19,0.324,2.395,11400913.4,0.125,1.0,1.0,NA,0.0,0.0,0.0,39.0
1778159926.314,640,480,0,UNCERTAIN,0.611,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.573,0.0,4.595,0.3564,2.503,15766885.4,0.125,1.0,1.0,NA,0.0,0.0,0.0,41.0
1778159926.384,640,480,0,UNCERTAIN,0.611,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.573,0.0,4.23,0.3468,2.403,17501545.4,0.0,1.0,1.0,NA,0.0,0.0,0.0,42.5
1778159926.452,640,480,0,UNCERTAIN,0.612,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.571,0.0,4.826,0.3532,2.561,17244755.1,0.125,1.0,1.0,NA,0.0,0.0,0.0,44.9
1778159926.515,640,480,0,UNCERTAIN,0.609,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.543,0.0,4.555,0.3392,2.134,18072978.5,0.25,1.0,1.0,NA,0.0,0.0,0.0,34.1
1778159926.602,640,480,0,UNCERTAIN,0.587,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.522,0.0,3.82,0.2717,1.858,17026169.5,0.375,0.943,1.0,NA,0.0,0.0,0.0,43.9
1778159926.692,640,480,0,UNCERTAIN,0.594,Ambiguous Signals,REJECTED_LIVENESS,FRONTAL,0.523,0.0,4.309,0.2795,1.954,8691974.5,0.5,0.959,1.0,NA,0.0,0.0,0.0,66.5
1778159926.744,640,480,0,SPOOF,0.361,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.523,0.0,3.395,0.1437,1.007,7362035.7,0.5,0.687,1.0,NA,0.0,0.0,0.0,36.6
1778159926.816,640,480,0,SPOOF,0.319,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.523,0.0,2.811,0.0905,0.66,7762221.2,0.5,0.581,1.0,NA,0.0,0.0,0.0,30.1
1778159926.911,640,480,0,SPOOF,0.303,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.508,0.0,3.04,0.0696,0.658,8040568.5,0.5,0.539,1.0,NA,0.0,0.0,0.0,40.9
1778159926.976,640,480,0,SPOOF,0.303,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.508,0.0,3.04,0.0696,0.658,6163508.7,0.5,0.539,1.0,NA,0.0,0.0,0.0,38.6
1778159927.05,640,480,0,SPOOF,0.32,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.501,0.0,2.568,0.091,0.512,3052708.2,0.375,0.582,1.0,NA,0.0,0.0,0.0,39.4
1778159927.12,640,480,0,SPOOF,0.367,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.511,0.0,1.985,0.1496,0.383,1538492.5,0.25,0.699,1.0,NA,0.0,0.0,0.0,36.6
1778159927.195,640,480,0,SPOOF,0.359,Low Liveness Score,REJECTED_LIVENESS,FRONTAL,0.503,0.0,1.674,0.1407,0.263,1679793.2,0.25,0.681,1.0,NA,0.0,0.0,0.0,41.4
